id,user_id,group_leader_id,timestamp,order_total_value,is_first_order,created_at
317,5,13,2025-05-29 19:41:58.588493,0.9,False,2025-05-29 19:41:58.588493
318,95,6,2025-05-20 16:41:58.603847,19.3,True,2025-05-20 16:41:58.603847
319,138,20,2025-08-21 12:41:58.612652,4.6,False,2025-08-21 12:41:58.612652
320,10,24,2025-05-09 08:41:58.589048,2.4,False,2025-05-09 08:41:58.589048
321,77,39,2025-04-07 15:41:58.599823,18.8,False,2025-04-07 15:41:58.599823
322,26,24,2025-03-14 08:41:58.590928,5.9,False,2025-03-14 08:41:58.590928
323,118,38,2025-05-13 14:41:58.608508,14.6,False,2025-05-13 14:41:58.608508
324,26,30,2025-03-29 07:41:58.590928,5.0,False,2025-03-29 07:41:58.590928
325,8,28,2025-05-17 15:41:58.588804,8.5,True,2025-05-17 15:41:58.588804
326,71,24,2025-03-28 12:41:58.598657,13.8,False,2025-03-28 12:41:58.598657
327,30,6,2025-06-08 11:41:58.591417,30.6,True,2025-06-08 11:41:58.591417
328,93,32,2025-02-13 04:41:58.603408,5.2,False,2025-02-13 04:41:58.603408
329,178,37,2025-05-22 20:41:58.620250,12.9,False,2025-05-22 20:41:58.620250
330,140,34,2025-04-17 19:41:58.613094,8.9,False,2025-04-17 19:41:58.613094
331,85,1,2025-06-25 15:41:58.601598,12.0,False,2025-06-25 15:41:58.601598
332,126,2,2025-09-08 20:41:58.610171,1.6,False,2025-09-08 20:41:58.610171
333,58,28,2025-04-25 17:41:58.596023,27.9,False,2025-04-25 17:41:58.596023
334,32,26,2025-05-28 15:41:58.591649,20.8,True,2025-05-28 15:41:58.591649
335,49,2,2025-02-07 17:41:58.594360,4.4,True,2025-02-07 17:41:58.594360
336,189,29,2025-04-22 08:41:58.621609,5.2,False,2025-04-22 08:41:58.621609
337,148,15,2025-04-06 09:41:58.614394,25.4,True,2025-04-06 09:41:58.614394
338,113,39,2025-06-16 17:41:58.607467,7.1,False,2025-06-16 17:41:58.607467
339,83,16,2025-04-07 15:41:58.601233,8.2,False,2025-04-07 15:41:58.601233
340,186,8,2025-03-27 10:41:58.621225,7.2,False,2025-03-27 10:41:58.621225
341,66,15,2025-07-28 05:41:58.597809,37.3,True,2025-07-28 05:41:58.597809
342,167,24,2025-03-02 18:41:58.618640,17.2,False,2025-03-02 18:41:58.618640
343,90,36,2024-12-31 10:41:58.602676,3.2,True,2024-12-31 10:41:58.602676
344,73,28,2025-04-24 06:41:58.598928,4.8,False,2025-04-24 06:41:58.598928
345,180,24,2025-02-11 16:41:58.620498,4.8,True,2025-02-11 16:41:58.620498
346,141,4,2025-03-07 07:41:58.613341,12.2,True,2025-03-07 07:41:58.613341
347,167,10,2025-04-28 08:41:58.618640,18.9,False,2025-04-28 08:41:58.618640
348,108,20,2025-02-04 19:41:58.606460,6.6,False,2025-02-04 19:41:58.606460
349,191,13,2025-01-15 14:41:58.621852,10.1,False,2025-01-15 14:41:58.621852
350,144,21,2025-06-18 09:41:58.613841,2.7,False,2025-06-18 09:41:58.613841
351,156,9,2025-04-11 09:41:58.616072,2.2,False,2025-04-11 09:41:58.616072
352,129,8,2025-06-29 17:41:58.610830,7.1,False,2025-06-29 17:41:58.610830
353,178,17,2025-07-02 15:41:58.620250,8.8,False,2025-07-02 15:41:58.620250
354,175,14,2025-04-26 11:41:58.619861,16.8,False,2025-04-26 11:41:58.619861
355,164,39,2025-05-16 06:41:58.617938,10.0,False,2025-05-16 06:41:58.617938
356,22,37,2025-03-21 08:41:58.590435,5.5,False,2025-03-21 08:41:58.590435
357,188,11,2025-08-21 08:41:58.621472,24.3,False,2025-08-21 08:41:58.621472
358,110,25,2025-08-26 20:41:58.606845,19.2,False,2025-08-26 20:41:58.606845
359,20,28,2025-03-25 10:41:58.590175,19.1,False,2025-03-25 10:41:58.590175
360,81,7,2025-02-21 07:41:58.600784,18.6,False,2025-02-21 07:41:58.600784
361,60,17,2025-03-27 18:41:58.596455,2.6,True,2025-03-27 18:41:58.596455
362,87,20,2025-08-07 09:41:58.601991,15.3,False,2025-08-07 09:41:58.601991
363,102,38,2025-05-19 11:41:58.605317,0.9,True,2025-05-19 11:41:58.605317
364,175,11,2025-06-19 09:41:58.619861,8.5,False,2025-06-19 09:41:58.619861
365,122,34,2025-02-04 08:41:58.609429,10.5,False,2025-02-04 08:41:58.609429
366,165,37,2025-02-26 14:41:58.618187,7.5,False,2025-02-26 14:41:58.618187
367,196,29,2025-06-01 11:41:58.622444,5.5,False,2025-06-01 11:41:58.622444
368,161,23,2024-12-30 09:41:58.617269,3.0,False,2024-12-30 09:41:58.617269
369,68,9,2025-03-04 12:41:58.598196,16.9,True,2025-03-04 12:41:58.598196
370,114,23,2025-07-08 15:41:58.607710,4.0,False,2025-07-08 15:41:58.607710
371,186,36,2024-12-23 17:41:58.621225,3.5,False,2024-12-23 17:41:58.621225
372,64,2,2025-01-31 10:41:58.597402,0.6,False,2025-01-31 10:41:58.597402
373,8,5,2025-05-20 08:41:58.588804,16.9,False,2025-05-20 08:41:58.588804
374,26,11,2025-03-23 13:41:58.590928,1.3,False,2025-03-23 13:41:58.590928
375,51,2,2025-02-20 17:41:58.594711,6.5,False,2025-02-20 17:41:58.594711
376,148,27,2025-04-15 06:41:58.614394,20.0,False,2025-04-15 06:41:58.614394
377,47,28,2025-08-26 10:41:58.593851,3.3,False,2025-08-26 10:41:58.593851
378,40,24,2025-01-13 04:41:58.592543,8.0,False,2025-01-13 04:41:58.592543
379,69,38,2025-04-03 06:41:58.598403,5.2,False,2025-04-03 06:41:58.598403
380,175,8,2025-03-01 06:41:58.619861,9.5,False,2025-03-01 06:41:58.619861
381,109,14,2025-06-05 13:41:58.606649,4.8,False,2025-06-05 13:41:58.606649
382,140,6,2025-06-03 07:41:58.613094,4.8,False,2025-06-03 07:41:58.613094
383,164,20,2025-07-30 15:41:58.617938,4.0,False,2025-07-30 15:41:58.617938
384,84,19,2025-02-11 16:41:58.601415,49.5,False,2025-02-11 16:41:58.601415
385,34,18,2025-05-13 09:41:58.591846,14.0,False,2025-05-13 09:41:58.591846
386,121,21,2025-03-12 14:41:58.609232,3.6,False,2025-03-12 14:41:58.609232
387,150,22,2025-02-17 15:41:58.614658,17.7,False,2025-02-17 15:41:58.614658
388,118,29,2025-05-30 04:41:58.608508,5.9,False,2025-05-30 04:41:58.608508
389,35,35,2025-03-20 04:41:58.591951,0.6,True,2025-03-20 04:41:58.591951
390,10,31,2025-05-06 12:41:58.589048,20.0,False,2025-05-06 12:41:58.589048
391,8,1,2025-04-28 14:41:58.588804,1.7,False,2025-04-28 14:41:58.588804
392,70,28,2025-02-13 20:41:58.598543,11.4,True,2025-02-13 20:41:58.598543
393,89,8,2025-04-04 08:41:58.602431,8.7,False,2025-04-04 08:41:58.602431
394,51,33,2025-01-30 14:41:58.594711,7.5,False,2025-01-30 14:41:58.594711
395,119,40,2025-01-07 14:41:58.608748,12.0,False,2025-01-07 14:41:58.608748
396,123,32,2025-09-04 08:41:58.609610,2.7,True,2025-09-04 08:41:58.609610
397,183,4,2025-06-12 17:41:58.620842,16.0,False,2025-06-12 17:41:58.620842
398,146,2,2025-02-23 15:41:58.614109,15.2,False,2025-02-23 15:41:58.614109
399,52,20,2025-03-22 10:41:58.594880,1.1,False,2025-03-22 10:41:58.594880
400,156,3,2025-03-12 04:41:58.616072,12.5,False,2025-03-12 04:41:58.616072
401,4,5,2025-06-20 07:41:58.588357,23.8,True,2025-06-20 07:41:58.588357
402,166,29,2025-07-24 08:41:58.618447,4.0,False,2025-07-24 08:41:58.618447
403,182,27,2025-06-20 04:41:58.620738,6.4,False,2025-06-20 04:41:58.620738
404,118,3,2025-06-13 15:41:58.608508,6.0,False,2025-06-13 15:41:58.608508
405,118,24,2025-08-11 14:41:58.608508,29.8,False,2025-08-11 14:41:58.608508
406,80,7,2025-04-30 06:41:58.600533,4.4,False,2025-04-30 06:41:58.600533
407,1,8,2025-02-04 18:41:58.587807,14.4,False,2025-02-04 18:41:58.587807
408,110,13,2025-06-12 09:41:58.606845,8.0,False,2025-06-12 09:41:58.606845
409,94,3,2025-04-23 06:41:58.603654,5.0,False,2025-04-23 06:41:58.603654
410,39,17,2025-04-30 07:41:58.592433,20.2,False,2025-04-30 07:41:58.592433
411,49,25,2025-05-02 18:41:58.594360,6.6,False,2025-05-02 18:41:58.594360
412,26,33,2025-06-03 18:41:58.590928,8.4,False,2025-06-03 18:41:58.590928
413,38,19,2025-04-01 04:41:58.592295,9.5,False,2025-04-01 04:41:58.592295
414,55,21,2025-03-13 11:41:58.595489,21.3,True,2025-03-13 11:41:58.595489
415,143,33,2025-08-28 19:41:58.613726,1.0,False,2025-08-28 19:41:58.613726
416,22,40,2025-04-17 10:41:58.590435,27.0,False,2025-04-17 10:41:58.590435
417,197,29,2025-06-08 14:41:58.622556,3.6,False,2025-06-08 14:41:58.622556
418,180,1,2025-01-18 07:41:58.620498,17.5,False,2025-01-18 07:41:58.620498
419,77,32,2024-12-20 07:41:58.599823,1.2,False,2024-12-20 07:41:58.599823
420,174,9,2025-03-16 11:41:58.619748,31.2,False,2025-03-16 11:41:58.619748
421,38,21,2025-03-17 06:41:58.592295,14.4,False,2025-03-17 06:41:58.592295
422,39,29,2025-07-07 07:41:58.592433,13.2,False,2025-07-07 07:41:58.592433
423,8,38,2025-06-23 07:41:58.588804,11.8,False,2025-06-23 07:41:58.588804
424,119,11,2025-03-21 06:41:58.608748,8.1,False,2025-03-21 06:41:58.608748
425,121,27,2025-02-23 07:41:58.609232,18.7,False,2025-02-23 07:41:58.609232
426,111,34,2025-03-09 13:41:58.607091,3.0,True,2025-03-09 13:41:58.607091
427,184,40,2025-07-02 10:41:58.620983,6.5,False,2025-07-02 10:41:58.620983
428,85,32,2025-06-14 20:41:58.601598,25.0,False,2025-06-14 20:41:58.601598
429,115,16,2025-03-15 14:41:58.607883,5.6,False,2025-03-15 14:41:58.607883
430,47,25,2025-08-01 08:41:58.593851,20.2,False,2025-08-01 08:41:58.593851
431,142,28,2024-12-19 13:41:58.613579,7.6,True,2024-12-19 13:41:58.613579
432,196,24,2025-02-20 06:41:58.622444,6.8,False,2025-02-20 06:41:58.622444
433,136,11,2024-12-13 17:41:58.612266,12.4,False,2024-12-13 17:41:58.612266
434,80,36,2025-05-08 07:41:58.600533,14.2,False,2025-05-08 07:41:58.600533
435,5,13,2025-05-27 09:41:58.588493,10.2,False,2025-05-27 09:41:58.588493
436,182,19,2025-07-10 09:41:58.620738,16.6,False,2025-07-10 09:41:58.620738
437,138,26,2025-05-31 16:41:58.612652,6.3,False,2025-05-31 16:41:58.612652
438,200,39,2025-03-19 13:41:58.623038,18.4,False,2025-03-19 13:41:58.623038
439,117,40,2025-04-03 07:41:58.608266,8.8,False,2025-04-03 07:41:58.608266
440,11,34,2025-05-18 09:41:58.589144,4.5,True,2025-05-18 09:41:58.589144
441,89,28,2025-04-03 18:41:58.602431,6.5,False,2025-04-03 18:41:58.602431
442,191,19,2025-02-13 16:41:58.621852,3.0,False,2025-02-13 16:41:58.621852
443,74,7,2025-04-15 13:41:58.599153,13.1,True,2025-04-15 13:41:58.599153
444,67,21,2025-04-17 06:41:58.598028,5.2,False,2025-04-17 06:41:58.598028
445,31,30,2025-04-21 05:41:58.591520,7.6,True,2025-04-21 05:41:58.591520
446,12,17,2025-04-22 11:41:58.589241,3.0,True,2025-04-22 11:41:58.589241
447,69,4,2025-04-04 07:41:58.598403,17.6,False,2025-04-04 07:41:58.598403
448,50,32,2025-04-19 08:41:58.594535,29.4,False,2025-04-19 08:41:58.594535
449,199,15,2025-03-22 18:41:58.622899,12.0,True,2025-03-22 18:41:58.622899
450,72,21,2025-05-26 12:41:58.598812,6.8,False,2025-05-26 12:41:58.598812
451,29,4,2025-08-02 11:41:58.591290,25.6,False,2025-08-02 11:41:58.591290
452,142,11,2025-03-02 11:41:58.613579,7.4,False,2025-03-02 11:41:58.613579
453,4,28,2025-05-24 12:41:58.588357,6.0,False,2025-05-24 12:41:58.588357
454,178,8,2025-08-22 09:41:58.620250,26.0,False,2025-08-22 09:41:58.620250
455,6,5,2025-04-14 16:41:58.588592,15.0,False,2025-04-14 16:41:58.588592
456,3,1,2025-03-16 20:41:58.588210,37.4,False,2025-03-16 20:41:58.588210
457,156,29,2025-03-18 05:41:58.616072,12.3,False,2025-03-18 05:41:58.616072
458,148,22,2025-04-07 10:41:58.614394,31.3,False,2025-04-07 10:41:58.614394
459,61,23,2025-01-22 04:41:58.596643,20.2,True,2025-01-22 04:41:58.596643
460,21,1,2025-07-12 07:41:58.590307,7.2,False,2025-07-12 07:41:58.590307
461,144,20,2025-07-10 14:41:58.613841,34.5,False,2025-07-10 14:41:58.613841
462,178,5,2025-06-14 07:41:58.620250,1.1,False,2025-06-14 07:41:58.620250
463,152,26,2025-05-22 17:41:58.615078,9.0,False,2025-05-22 17:41:58.615078
464,138,23,2025-06-03 11:41:58.612652,5.2,False,2025-06-03 11:41:58.612652
465,194,29,2025-07-04 15:41:58.622193,2.7,False,2025-07-04 15:41:58.622193
466,147,19,2025-02-17 10:41:58.614275,2.2,False,2025-02-17 10:41:58.614275
467,115,10,2025-05-17 17:41:58.607883,25.6,False,2025-05-17 17:41:58.607883
468,123,33,2025-07-09 16:41:58.609610,16.0,False,2025-07-09 16:41:58.609610
469,46,38,2025-04-19 06:41:58.593615,18.2,False,2025-04-19 06:41:58.593615
470,99,2,2025-05-22 19:41:58.604723,3.2,True,2025-05-22 19:41:58.604723
471,137,19,2025-02-12 05:41:58.612458,23.2,False,2025-02-12 05:41:58.612458
472,196,28,2025-04-23 18:41:58.622444,23.3,False,2025-04-23 18:41:58.622444
473,134,4,2025-08-01 12:41:58.611824,0.8,False,2025-08-01 12:41:58.611824
474,24,3,2025-07-10 11:41:58.590690,11.0,True,2025-07-10 11:41:58.590690
475,42,2,2025-06-25 04:41:58.592923,16.3,False,2025-06-25 04:41:58.592923
476,121,32,2025-02-20 10:41:58.609232,8.2,False,2025-02-20 10:41:58.609232
477,131,6,2025-04-17 17:41:58.611261,5.5,False,2025-04-17 17:41:58.611261
478,113,18,2025-08-28 09:41:58.607467,8.3,False,2025-08-28 09:41:58.607467
479,95,29,2025-04-18 12:41:58.603847,15.0,False,2025-04-18 12:41:58.603847
480,63,18,2025-05-24 11:41:58.597142,3.0,False,2025-05-24 11:41:58.597142
481,196,13,2025-05-02 19:41:58.622444,28.1,False,2025-05-02 19:41:58.622444
482,20,7,2025-05-27 12:41:58.590175,23.0,False,2025-05-27 12:41:58.590175
483,181,33,2025-06-10 11:41:58.620637,0.6,False,2025-06-10 11:41:58.620637
484,97,19,2025-07-18 06:41:58.604290,12.9,False,2025-07-18 06:41:58.604290
485,3,21,2025-04-26 13:41:58.588210,0.8,False,2025-04-26 13:41:58.588210
486,123,15,2025-08-16 12:41:58.609610,14.3,False,2025-08-16 12:41:58.609610
487,144,20,2025-06-14 15:41:58.613841,13.5,False,2025-06-14 15:41:58.613841
488,143,13,2025-07-30 15:41:58.613726,6.8,False,2025-07-30 15:41:58.613726
489,53,34,2025-04-30 17:41:58.595091,16.9,False,2025-04-30 17:41:58.595091
490,75,26,2025-05-20 13:41:58.599415,9.9,False,2025-05-20 13:41:58.599415
491,72,3,2025-03-10 16:41:58.598812,17.2,False,2025-03-10 16:41:58.598812
492,20,25,2025-02-26 07:41:58.590175,32.2,False,2025-02-26 07:41:58.590175
493,178,27,2025-08-21 19:41:58.620250,19.9,False,2025-08-21 19:41:58.620250
494,82,8,2025-08-04 17:41:58.600979,12.8,False,2025-08-04 17:41:58.600979
495,51,13,2025-01-27 16:41:58.594711,19.5,False,2025-01-27 16:41:58.594711
496,26,19,2025-07-06 11:41:58.590928,2.0,False,2025-07-06 11:41:58.590928
497,39,17,2025-05-02 12:41:58.592433,6.4,False,2025-05-02 12:41:58.592433
498,131,9,2025-04-12 14:41:58.611261,12.5,False,2025-04-12 14:41:58.611261
499,135,14,2025-06-25 17:41:58.612069,8.8,False,2025-06-25 17:41:58.612069
500,64,23,2025-04-12 09:41:58.597402,8.8,False,2025-04-12 09:41:58.597402
501,98,34,2025-03-28 15:41:58.604525,9.6,False,2025-03-28 15:41:58.604525
502,48,4,2025-06-24 09:41:58.594107,12.9,False,2025-06-24 09:41:58.594107
503,198,26,2025-04-01 13:41:58.622730,16.9,False,2025-04-01 13:41:58.622730
504,80,21,2025-03-24 15:41:58.600533,8.1,False,2025-03-24 15:41:58.600533
505,22,29,2025-04-29 16:41:58.590435,8.0,False,2025-04-29 16:41:58.590435
506,27,26,2025-03-03 16:41:58.591063,6.6,False,2025-03-03 16:41:58.591063
507,3,17,2025-04-19 18:41:58.588210,11.0,False,2025-04-19 18:41:58.588210
508,61,29,2025-02-27 14:41:58.596643,32.5,False,2025-02-27 14:41:58.596643
509,46,27,2025-07-05 18:41:58.593615,20.0,False,2025-07-05 18:41:58.593615
510,110,31,2025-08-17 07:41:58.606845,10.1,False,2025-08-17 07:41:58.606845
511,97,6,2025-05-23 05:41:58.604290,22.9,False,2025-05-23 05:41:58.604290
512,103,18,2025-06-05 07:41:58.605515,6.5,False,2025-06-05 07:41:58.605515
513,151,35,2025-05-24 06:41:58.614877,6.8,False,2025-05-24 06:41:58.614877
514,30,33,2025-09-10 09:41:58.591417,22.8,False,2025-09-10 09:41:58.591417
515,8,15,2025-05-08 17:41:58.588804,15.0,False,2025-05-08 17:41:58.588804
516,65,7,2025-02-19 15:41:58.597644,2.7,False,2025-02-19 15:41:58.597644
517,70,8,2025-01-18 16:41:58.598543,12.1,False,2025-01-18 16:41:58.598543
518,153,14,2025-03-26 08:41:58.615328,5.5,False,2025-03-26 08:41:58.615328
519,160,4,2025-04-06 18:41:58.617018,36.2,False,2025-04-06 18:41:58.617018
520,129,13,2025-04-06 18:41:58.610830,12.3,False,2025-04-06 18:41:58.610830
521,141,20,2025-04-17 08:41:58.613341,16.4,False,2025-04-17 08:41:58.613341
522,69,35,2025-02-27 14:41:58.598403,3.9,False,2025-02-27 14:41:58.598403
523,176,23,2025-03-15 20:41:58.619963,11.4,True,2025-03-15 20:41:58.619963
524,90,36,2025-02-22 10:41:58.602676,14.1,False,2025-02-22 10:41:58.602676
525,3,14,2025-02-10 05:41:58.588210,5.4,False,2025-02-10 05:41:58.588210
526,167,2,2025-02-24 09:41:58.618640,3.0,False,2025-02-24 09:41:58.618640
527,36,39,2025-04-12 13:41:58.592080,20.0,True,2025-04-12 13:41:58.592080
528,186,2,2025-03-08 20:41:58.621225,20.8,False,2025-03-08 20:41:58.621225
529,149,34,2025-04-04 16:41:58.614512,4.4,False,2025-04-04 16:41:58.614512
530,23,18,2025-04-13 05:41:58.590566,23.2,True,2025-04-13 05:41:58.590566
531,175,5,2025-03-30 16:41:58.619861,12.4,False,2025-03-30 16:41:58.619861
532,179,4,2025-03-30 04:41:58.620394,39.3,False,2025-03-30 04:41:58.620394
533,79,27,2025-08-20 05:41:58.600282,25.7,False,2025-08-20 05:41:58.600282
534,42,38,2025-06-08 17:41:58.592923,12.8,False,2025-06-08 17:41:58.592923
535,157,5,2025-01-01 06:41:58.616327,23.2,True,2025-01-01 06:41:58.616327
536,94,10,2025-07-04 08:41:58.603654,23.2,False,2025-07-04 08:41:58.603654
537,183,23,2025-06-02 04:41:58.620842,11.2,False,2025-06-02 04:41:58.620842
538,142,26,2025-02-16 16:41:58.613579,32.4,False,2025-02-16 16:41:58.613579
539,74,33,2025-05-17 04:41:58.599153,2.9,False,2025-05-17 04:41:58.599153
540,13,4,2025-05-02 07:41:58.589388,15.6,False,2025-05-02 07:41:58.589388
541,37,17,2025-04-29 05:41:58.592182,6.3,False,2025-04-29 05:41:58.592182
542,143,4,2025-07-18 13:41:58.613726,7.9,False,2025-07-18 13:41:58.613726
543,170,40,2025-05-23 15:41:58.619270,26.5,False,2025-05-23 15:41:58.619270
544,133,3,2025-05-23 10:41:58.611632,19.4,False,2025-05-23 10:41:58.611632
545,50,4,2025-02-21 20:41:58.594535,37.6,False,2025-02-21 20:41:58.594535
546,146,17,2024-12-11 17:41:58.614109,8.7,False,2024-12-11 17:41:58.614109
547,104,1,2025-08-03 20:41:58.605691,11.1,False,2025-08-03 20:41:58.605691
548,30,35,2025-06-08 10:41:58.591417,13.9,False,2025-06-08 10:41:58.591417
549,65,17,2025-02-28 20:41:58.597644,3.3,False,2025-02-28 20:41:58.597644
550,200,10,2025-03-15 10:41:58.623038,30.2,False,2025-03-15 10:41:58.623038
551,97,10,2025-06-12 05:41:58.604290,16.1,False,2025-06-12 05:41:58.604290
552,163,30,2025-04-09 04:41:58.617693,12.6,True,2025-04-09 04:41:58.617693
553,61,35,2025-04-16 05:41:58.596643,8.5,False,2025-04-16 05:41:58.596643
554,143,22,2025-05-15 09:41:58.613726,3.6,False,2025-05-15 09:41:58.613726
555,77,10,2025-03-15 18:41:58.599823,3.3,False,2025-03-15 18:41:58.599823
556,69,35,2025-05-05 19:41:58.598403,4.5,False,2025-05-05 19:41:58.598403
557,10,9,2025-03-10 20:41:58.589048,4.0,False,2025-03-10 20:41:58.589048
558,146,27,2025-01-19 17:41:58.614109,17.4,False,2025-01-19 17:41:58.614109
559,127,22,2025-01-01 13:41:58.610352,10.4,True,2025-01-01 13:41:58.610352
560,119,37,2024-12-30 11:41:58.608748,0.9,False,2024-12-30 11:41:58.608748
561,104,16,2025-05-12 04:41:58.605691,28.8,False,2025-05-12 04:41:58.605691
562,41,34,2025-03-08 14:41:58.592741,13.0,False,2025-03-08 14:41:58.592741
563,30,1,2025-06-20 18:41:58.591417,5.6,False,2025-06-20 18:41:58.591417
564,101,19,2025-07-16 06:41:58.605073,8.0,False,2025-07-16 06:41:58.605073
565,42,26,2025-05-19 10:41:58.592923,17.1,False,2025-05-19 10:41:58.592923
566,178,27,2025-05-29 13:41:58.620250,1.1,False,2025-05-29 13:41:58.620250
567,192,5,2025-06-14 04:41:58.621953,3.0,False,2025-06-14 04:41:58.621953
568,181,7,2025-05-25 11:41:58.620637,32.0,False,2025-05-25 11:41:58.620637
569,115,9,2025-03-10 07:41:58.607883,1.5,False,2025-03-10 07:41:58.607883
570,3,7,2025-02-06 12:41:58.588210,25.8,False,2025-02-06 12:41:58.588210
571,8,39,2025-07-15 10:41:58.588804,25.9,False,2025-07-15 10:41:58.588804
572,128,3,2025-05-09 19:41:58.610594,2.4,False,2025-05-09 19:41:58.610594
573,161,10,2025-01-30 04:41:58.617269,8.1,False,2025-01-30 04:41:58.617269
574,72,29,2025-03-21 16:41:58.598812,4.0,False,2025-03-21 16:41:58.598812
575,75,39,2025-04-27 11:41:58.599415,11.5,False,2025-04-27 11:41:58.599415
576,71,10,2025-01-28 20:41:58.598657,6.0,False,2025-01-28 20:41:58.598657
577,78,16,2025-02-24 04:41:58.600027,3.7,True,2025-02-24 04:41:58.600027
578,180,35,2025-01-09 17:41:58.620498,8.5,False,2025-01-09 17:41:58.620498
579,198,4,2025-06-20 08:41:58.622730,4.0,False,2025-06-20 08:41:58.622730
580,121,34,2025-01-04 07:41:58.609232,6.0,False,2025-01-04 07:41:58.609232
581,129,33,2025-04-25 19:41:58.610830,8.2,False,2025-04-25 19:41:58.610830
582,43,11,2025-03-04 06:41:58.593085,6.6,False,2025-03-04 06:41:58.593085
583,17,19,2025-05-31 18:41:58.589873,3.2,False,2025-05-31 18:41:58.589873
584,136,24,2025-01-01 05:41:58.612266,16.3,False,2025-01-01 05:41:58.612266
585,4,15,2025-06-01 10:41:58.588357,20.0,False,2025-06-01 10:41:58.588357
586,42,3,2025-05-15 20:41:58.592923,12.9,False,2025-05-15 20:41:58.592923
587,36,30,2025-06-04 06:41:58.592080,10.5,False,2025-06-04 06:41:58.592080
588,50,38,2025-01-24 15:41:58.594535,1.3,False,2025-01-24 15:41:58.594535
589,161,13,2025-03-11 20:41:58.617269,4.8,False,2025-03-11 20:41:58.617269
590,125,2,2025-06-13 18:41:58.609997,21.3,False,2025-06-13 18:41:58.609997
591,170,25,2025-04-17 20:41:58.619270,8.6,False,2025-04-17 20:41:58.619270
592,112,24,2025-01-10 19:41:58.607267,4.8,True,2025-01-10 19:41:58.607267
593,140,13,2025-05-21 18:41:58.613094,10.2,False,2025-05-21 18:41:58.613094
594,65,27,2025-02-16 19:41:58.597644,8.4,False,2025-02-16 19:41:58.597644
595,112,6,2024-12-23 05:41:58.607267,4.0,False,2024-12-23 05:41:58.607267
596,86,12,2025-08-04 19:41:58.601797,1.2,False,2025-08-04 19:41:58.601797
597,91,38,2025-06-11 09:41:58.602919,6.8,False,2025-06-11 09:41:58.602919
598,134,40,2025-08-24 19:41:58.611824,15.0,False,2025-08-24 19:41:58.611824
599,95,17,2025-05-21 13:41:58.603847,1.3,False,2025-05-21 13:41:58.603847
600,128,1,2025-03-03 18:41:58.610594,7.8,False,2025-03-03 18:41:58.610594
601,145,32,2025-01-12 04:41:58.613944,5.0,False,2025-01-12 04:41:58.613944
602,42,37,2025-04-18 13:41:58.592923,8.8,False,2025-04-18 13:41:58.592923
603,17,20,2025-04-10 19:41:58.589873,6.9,False,2025-04-10 19:41:58.589873
604,173,21,2025-01-03 08:41:58.619633,0.9,False,2025-01-03 08:41:58.619633
605,18,2,2025-02-16 06:41:58.589973,15.6,False,2025-02-16 06:41:58.589973
606,15,22,2025-07-14 12:41:58.589644,8.8,False,2025-07-14 12:41:58.589644
607,69,29,2025-04-06 08:41:58.598403,0.9,False,2025-04-06 08:41:58.598403
608,74,21,2025-07-08 04:41:58.599153,14.7,False,2025-07-08 04:41:58.599153
609,38,25,2025-03-12 20:41:58.592295,30.6,False,2025-03-12 20:41:58.592295
610,172,31,2025-05-01 13:41:58.619495,35.1,False,2025-05-01 13:41:58.619495
611,123,13,2025-07-01 10:41:58.609610,4.2,False,2025-07-01 10:41:58.609610
612,25,12,2025-07-06 17:41:58.590817,16.0,False,2025-07-06 17:41:58.590817
613,132,17,2025-05-25 18:41:58.611458,4.4,True,2025-05-25 18:41:58.611458
614,62,5,2025-03-13 15:41:58.596885,0.9,True,2025-03-13 15:41:58.596885
615,175,10,2025-05-25 05:41:58.619861,4.8,False,2025-05-25 05:41:58.619861
616,147,3,2025-03-19 17:41:58.614275,14.4,False,2025-03-19 17:41:58.614275
617,166,9,2025-07-17 19:41:58.618447,11.0,False,2025-07-17 19:41:58.618447
618,57,15,2025-03-26 20:41:58.595825,7.4,False,2025-03-26 20:41:58.595825
619,138,24,2025-06-27 17:41:58.612652,2.4,False,2025-06-27 17:41:58.612652
620,161,8,2025-03-22 16:41:58.617269,2.4,False,2025-03-22 16:41:58.617269
621,169,3,2025-02-06 08:41:58.619102,19.0,False,2025-02-06 08:41:58.619102
622,68,17,2025-04-25 16:41:58.598196,24.5,False,2025-04-25 16:41:58.598196
623,36,39,2025-06-19 12:41:58.592080,18.0,False,2025-06-19 12:41:58.592080
624,126,26,2025-08-26 08:41:58.610171,1.6,False,2025-08-26 08:41:58.610171
625,91,2,2025-08-30 08:41:58.602919,7.5,False,2025-08-30 08:41:58.602919
626,185,2,2025-05-31 14:41:58.621087,8.7,False,2025-05-31 14:41:58.621087
627,86,21,2025-06-05 08:41:58.601797,3.0,False,2025-06-05 08:41:58.601797
628,164,12,2025-06-22 18:41:58.617938,0.8,False,2025-06-22 18:41:58.617938
629,126,15,2025-08-09 08:41:58.610171,6.6,False,2025-08-09 08:41:58.610171
630,111,6,2025-05-08 18:41:58.607091,13.6,False,2025-05-08 18:41:58.607091
631,161,34,2025-01-05 05:41:58.617269,21.2,False,2025-01-05 05:41:58.617269
632,162,17,2025-05-24 18:41:58.617514,3.9,False,2025-05-24 18:41:58.617514
633,35,24,2025-01-20 08:41:58.591951,10.3,False,2025-01-20 08:41:58.591951
